,credit_card_name,card_type,reviews,reviews_clean,reviews_tokenized,reviews_no_stop,reviews_lemmatized,reviews_string
432,dbs-womans-world-card,Air Miles," 'A must have card for all online purchases, up to $2K (for 4X miles) and everyone (including men) can apply for it too!", A must have card for all online purchases up to 2K for 4X miles and everyone including men can apply for it too,"['', 'a', 'must', 'have', 'card', 'for', 'all', 'online', 'purchases', 'up', 'to', '2k', 'for', '4x', 'miles', 'and', 'everyone', 'including', 'men', 'can', 'apply', 'for', 'it', 'too']","['must', 'online', 'purchases', '2k', '4x', 'miles', 'everyone', 'including', 'men', 'apply']","['must', 'online', 'purchase', '2k', '4x', 'mile', 'everyone', 'including', 'men', 'apply']",must online purchase 2k 4x mile everyone including men apply
433,dbs-womans-world-card,Air Miles, 'My go-to card for all online purchases for max miles per dollar (MPD) but must ensure not to exceed $2K per cal month., My goto card for all online purchases for max miles per dollar MPD but must ensure not to exceed 2K per cal month,"['', 'my', 'goto', 'card', 'for', 'all', 'online', 'purchases', 'for', 'max', 'miles', 'per', 'dollar', 'mpd', 'but', 'must', 'ensure', 'not', 'to', 'exceed', '2k', 'per', 'cal', 'month']","['goto', 'online', 'purchases', 'max', 'miles', 'dollar', 'mpd', 'must', 'ensure', 'exceed', '2k', 'cal', 'month']","['goto', 'online', 'purchase', 'max', 'mile', 'dollar', 'mpd', 'must', 'ensure', 'exceed', '2k', 'cal', 'month']",goto online purchase max mile dollar mpd must ensure exceed 2k cal month
434,dbs-womans-world-card,Air Miles," '[Others] Notwithstanding the card name, anyone can apply for the card whether you are a guy or lady.   [Fee Waivers] Like many DBS card, the fee waiver is quite easy to get as long you use the card.   [Miles Card] ", Others Notwithstanding the card name anyone can apply for the card whether you are a guy or lady   Fee Waivers Like many DBS card the fee waiver is quite easy to get as long you use the card   Miles Card ,"['', 'others', 'notwithstanding', 'the', 'card', 'name', 'anyone', 'can', 'apply', 'for', 'the', 'card', 'whether', 'you', 'are', 'a', 'guy', 'or', 'lady', 'fee', 'waivers', 'like', 'many', 'dbs', 'card', 'the', 'fee', 'waiver', 'is', 'quite', 'easy', 'to', 'get', 'as', 'long', 'you', 'use', 'the', 'card', 'miles', 'card', '']","['others', 'notwithstanding', 'name', 'anyone', 'apply', 'whether', 'guy', 'lady', 'fee', 'waivers', 'like', 'many', 'dbs', 'fee', 'waiver', 'quite', 'easy', 'long', 'miles']","['others', 'notwithstanding', 'name', 'anyone', 'apply', 'whether', 'guy', 'lady', 'fee', 'waiver', 'like', 'many', 'dbs', 'fee', 'waiver', 'quite', 'easy', 'long', 'mile']",others notwithstanding name anyone apply whether guy lady fee waiver like many dbs fee waiver quite easy long mile
435,dbs-womans-world-card,Air Miles, '[Useful For...] Useful for online shopping on shopee/lazada/qoo10 (you name it) at a 4mpd rate   [Miles Card] Downside is that the points expire in a year as compared to other cards e.g altitude   Best to pair tgt with altitude card (for offline /general expense) , Useful For Useful for online shopping on shopeelazadaqoo10 you name it at a 4mpd rate   Miles Card Downside is that the points expire in a year as compared to other cards eg altitude   Best to pair tgt with altitude card for offline general expense ,"['', 'useful', 'for', 'useful', 'for', 'online', 'shopping', 'on', 'shopeelazadaqoo10', 'you', 'name', 'it', 'at', 'a', '4mpd', 'rate', 'miles', 'card', 'downside', 'is', 'that', 'the', 'points', 'expire', 'in', 'a', 'year', 'as', 'compared', 'to', 'other', 'cards', 'eg', 'altitude', 'best', 'to', 'pair', 'tgt', 'with', 'altitude', 'card', 'for', 'offline', 'general', 'expense', '']","['useful', 'useful', 'online', 'shopping', 'shopeelazadaqoo10', 'name', '4mpd', 'rate', 'miles', 'downside', 'points', 'expire', 'year', 'compared', 'cards', 'eg', 'altitude', 'best', 'pair', 'tgt', 'altitude', 'offline', 'general', 'expense']","['useful', 'useful', 'online', 'shopping', 'shopeelazadaqoo10', 'name', '4mpd', 'rate', 'mile', 'downside', 'point', 'expire', 'year', 'compared', 'card', 'eg', 'altitude', 'best', 'pair', 'tgt', 'altitude', 'offline', 'general', 'expense']",useful useful online shopping shopeelazadaqoo10 name 4mpd rate mile downside point expire year compared card eg altitude best pair tgt altitude offline general expense
436,dbs-womans-world-card,Air Miles," 'Easy 4MPD without any hoops to go through. Just make sure it is online transactions. And yes, men can apply it too. Do not be turned off by the $80K salary requirement, if you have a DBS/POSB relationship with $30K annual salary, you should get approval pretty easily.", Easy 4MPD without any hoops to go through Just make sure it is online transactions And yes men can apply it too Do not be turned off by the 80K salary requirement if you have a DBSPOSB relationship with 30K annual salary you should get approval pretty easily,"['', 'easy', '4mpd', 'without', 'any', 'hoops', 'to', 'go', 'through', 'just', 'make', 'sure', 'it', 'is', 'online', 'transactions', 'and', 'yes', 'men', 'can', 'apply', 'it', 'too', 'do', 'not', 'be', 'turned', 'off', 'by', 'the', '80k', 'salary', 'requirement', 'if', 'you', 'have', 'a', 'dbsposb', 'relationship', 'with', '30k', 'annual', 'salary', 'you', 'should', 'get', 'approval', 'pretty', 'easily']","['easy', '4mpd', 'without', 'hoops', 'go', 'make', 'sure', 'online', 'transactions', 'yes', 'men', 'apply', 'turned', '80k', 'salary', 'requirement', 'dbsposb', 'relationship', '30k', 'annual', 'salary', 'approval', 'pretty', 'easily']","['easy', '4mpd', 'without', 'hoop', 'go', 'make', 'sure', 'online', 'transaction', 'yes', 'men', 'apply', 'turned', '80k', 'salary', 'requirement', 'dbsposb', 'relationship', '30k', 'annual', 'salary', 'approval', 'pretty', 'easily']",easy 4mpd without hoop go make sure online transaction yes men apply turned 80k salary requirement dbsposb relationship 30k annual salary approval pretty easily
437,dbs-womans-world-card,Air Miles," 'Just apply recently, and got approved by 2nd day. Basically is my main card for online shopping now as it earn 4 MPD for almost everything including grab, taxi app, foodpanda.  Do take note insurance, utilites , hospital cannot earn point.", Just apply recently and got approved by 2nd day Basically is my main card for online shopping now as it earn 4 MPD for almost everything including grab taxi app foodpanda  Do take note insurance utilites  hospital cannot earn point,"['', 'just', 'apply', 'recently', 'and', 'got', 'approved', 'by', '2nd', 'day', 'basically', 'is', 'my', 'main', 'card', 'for', 'online', 'shopping', 'now', 'as', 'it', 'earn', '4', 'mpd', 'for', 'almost', 'everything', 'including', 'grab', 'taxi', 'app', 'foodpanda', 'do', 'take', 'note', 'insurance', 'utilites', 'hospital', 'cannot', 'earn', 'point']","['apply', 'recently', 'got', 'approved', '2nd', 'day', 'basically', 'main', 'online', 'shopping', 'earn', '4', 'mpd', 'almost', 'everything', 'including', 'grab', 'taxi', 'app', 'foodpanda', 'take', 'note', 'insurance', 'utilites', 'hospital', 'cannot', 'earn', 'point']","['apply', 'recently', 'got', 'approved', '2nd', 'day', 'basically', 'main', 'online', 'shopping', 'earn', '4', 'mpd', 'almost', 'everything', 'including', 'grab', 'taxi', 'app', 'foodpanda', 'take', 'note', 'insurance', 'utilites', 'hospital', 'cannot', 'earn', 'point']",apply recently got approved 2nd day basically main online shopping earn 4 mpd almost everything including grab taxi app foodpanda take note insurance utilites hospital cannot earn point
438,dbs-womans-world-card,Air Miles," '[Useful For...] - Online spenders who spends above $210 per month ~ $2,500 annually (to meet the redemption of 5,000 DBS points within a year before they expire) - Online spenders who spends within monthly limit of $2,000 - Almost everyone whose income is greater than $30,000 (although stated income requirement is $80,000) - Essentially everyone who spends online ", Useful For  Online spenders who spends above 210 per month  2500 annually to meet the redemption of 5000 DBS points within a year before they expire  Online spenders who spends within monthly limit of 2000  Almost everyone whose income is greater than 30000 although stated income requirement is 80000  Essentially everyone who spends online ,"['', 'useful', 'for', 'online', 'spenders', 'who', 'spends', 'above', '210', 'per', 'month', '2500', 'annually', 'to', 'meet', 'the', 'redemption', 'of', '5000', 'dbs', 'points', 'within', 'a', 'year', 'before', 'they', 'expire', 'online', 'spenders', 'who', 'spends', 'within', 'monthly', 'limit', 'of', '2000', 'almost', 'everyone', 'whose', 'income', 'is', 'greater', 'than', '30000', 'although', 'stated', 'income', 'requirement', 'is', '80000', 'essentially', 'everyone', 'who', 'spends', 'online', '']","['useful', 'online', 'spenders', 'spends', '210', 'month', '2500', 'annually', 'meet', 'redemption', '5000', 'dbs', 'points', 'within', 'year', 'expire', 'online', 'spenders', 'spends', 'within', 'monthly', 'limit', '2000', 'almost', 'everyone', 'whose', 'income', 'greater', '30000', 'although', 'stated', 'income', 'requirement', '80000', 'essentially', 'everyone', 'spends', 'online']","['useful', 'online', 'spenders', 'spend', '210', 'month', '2500', 'annually', 'meet', 'redemption', '5000', 'dbs', 'point', 'within', 'year', 'expire', 'online', 'spenders', 'spend', 'within', 'monthly', 'limit', '2000', 'almost', 'everyone', 'whose', 'income', 'greater', '30000', 'although', 'stated', 'income', 'requirement', '80000', 'essentially', 'everyone', 'spend', 'online']",useful online spenders spend 210 month 2500 annually meet redemption 5000 dbs point within year expire online spenders spend within monthly limit 2000 almost everyone whose income greater 30000 although stated income requirement 80000 essentially everyone spend online
439,dbs-womans-world-card,Air Miles," ""Have used DBS Woman's World Card for 1 year+, and so far the fastest card to earn miles! It's 4 miles per dollar for all online spending, and with generous cap of $2,000 per month too. Since I spend mostly online, this card has definitely served its purpose for me!  There is also an automatic waiver for annual fee if you spend certain amount in the past year.  I also use this card with DBS Lifestyle app to maximize my rewards, usually 8% rewards (either "", 'My Go to card for online spend. 4mpd for online purchases with cap of 2k per month.   Advise everyone to get this if they can!   Updated review. Been using this card for over a year and still find it one of the best miles card for online spend. Also coupled with the many promotions on the Dbs lifestyle app, this card is the perfect complement to get miles plus cash back. ", Have used DBS Womans World Card for 1 year and so far the fastest card to earn miles Its 4 miles per dollar for all online spending and with generous cap of 2000 per month too Since I spend mostly online this card has definitely served its purpose for me  There is also an automatic waiver for annual fee if you spend certain amount in the past year  I also use this card with DBS Lifestyle app to maximize my rewards usually 8 rewards either  My Go to card for online spend 4mpd for online purchases with cap of 2k per month   Advise everyone to get this if they can   Updated review Been using this card for over a year and still find it one of the best miles card for online spend Also coupled with the many promotions on the Dbs lifestyle app this card is the perfect complement to get miles plus cash back ,"['', 'have', 'used', 'dbs', 'womans', 'world', 'card', 'for', '1', 'year', 'and', 'so', 'far', 'the', 'fastest', 'card', 'to', 'earn', 'miles', 'its', '4', 'miles', 'per', 'dollar', 'for', 'all', 'online', 'spending', 'and', 'with', 'generous', 'cap', 'of', '2000', 'per', 'month', 'too', 'since', 'i', 'spend', 'mostly', 'online', 'this', 'card', 'has', 'definitely', 'served', 'its', 'purpose', 'for', 'me', 'there', 'is', 'also', 'an', 'automatic', 'waiver', 'for', 'annual', 'fee', 'if', 'you', 'spend', 'certain', 'amount', 'in', 'the', 'past', 'year', 'i', 'also', 'use', 'this', 'card', 'with', 'dbs', 'lifestyle', 'app', 'to', 'maximize', 'my', 'rewards', 'usually', '8', 'rewards', 'either', 'my', 'go', 'to', 'card', 'for', 'online', 'spend', '4mpd', 'for', 'online', 'purchases', 'with', 'cap', 'of', '2k', 'per', 'month', 'advise', 'everyone', 'to', 'get', 'this', 'if', 'they', 'can', 'updated', 'review', 'been', 'using', 'this', 'card', 'for', 'over', 'a', 'year', 'and', 'still', 'find', 'it', 'one', 'of', 'the', 'best', 'miles', 'card', 'for', 'online', 'spend', 'also', 'coupled', 'with', 'the', 'many', 'promotions', 'on', 'the', 'dbs', 'lifestyle', 'app', 'this', 'card', 'is', 'the', 'perfect', 'complement', 'to', 'get', 'miles', 'plus', 'cash', 'back', '']","['used', 'dbs', 'womans', 'world', 'year', 'far', 'fastest', 'earn', 'miles', '4', 'miles', 'dollar', 'online', 'spending', 'generous', 'cap', '2000', 'month', 'since', 'spend', 'mostly', 'online', 'definitely', 'served', 'purpose', 'also', 'automatic', 'waiver', 'annual', 'fee', 'spend', 'certain', 'amount', 'past', 'year', 'also', 'dbs', 'lifestyle', 'app', 'maximize', 'rewards', 'usually', '8', 'rewards', 'either', 'go', 'online', 'spend', '4mpd', 'online', 'purchases', 'cap', '2k', 'month', 'advise', 'everyone', 'updated', 'review', 'using', 'year', 'still', 'find', 'best', 'miles', 'online', 'spend', 'also', 'coupled', 'many', 'promotions', 'dbs', 'lifestyle', 'app', 'perfect', 'complement', 'miles', 'plus', 'cash', 'back']","['used', 'dbs', 'woman', 'world', 'year', 'far', 'fastest', 'earn', 'mile', '4', 'mile', 'dollar', 'online', 'spend', 'generous', 'cap', '2000', 'month', 'since', 'spend', 'mostly', 'online', 'definitely', 'served', 'purpose', 'also', 'automatic', 'waiver', 'annual', 'fee', 'spend', 'certain', 'amount', 'past', 'year', 'also', 'dbs', 'lifestyle', 'app', 'maximize', 'reward', 'usually', '8', 'reward', 'either', 'go', 'online', 'spend', '4mpd', 'online', 'purchase', 'cap', '2k', 'month', 'advise', 'everyone', 'updated', 'review', 'using', 'year', 'still', 'find', 'best', 'mile', 'online', 'spend', 'also', 'coupled', 'many', 'promotion', 'dbs', 'lifestyle', 'app', 'perfect', 'complement', 'mile', 'plus', 'cash', 'back']",used dbs woman world year far fastest earn mile 4 mile dollar online spend generous cap 2000 month since spend mostly online definitely served purpose also automatic waiver annual fee spend certain amount past year also dbs lifestyle app maximize reward usually 8 reward either go online spend 4mpd online purchase cap 2k month advise everyone updated review using year still find best mile online spend also coupled many promotion dbs lifestyle app perfect complement mile plus cash back
440,dbs-womans-world-card,Air Miles," 'Great card for online spend! But there are 2 downsides to this card - miles expire after 1 year - rounding of points to nearest $5 for 1x base points (but this is widely seen in other cc as well)  However with that said, this is still a great card and the customer support is great!", Great card for online spend But there are 2 downsides to this card  miles expire after 1 year  rounding of points to nearest 5 for 1x base points but this is widely seen in other cc as well  However with that said this is still a great card and the customer support is great,"['', 'great', 'card', 'for', 'online', 'spend', 'but', 'there', 'are', '2', 'downsides', 'to', 'this', 'card', 'miles', 'expire', 'after', '1', 'year', 'rounding', 'of', 'points', 'to', 'nearest', '5', 'for', '1x', 'base', 'points', 'but', 'this', 'is', 'widely', 'seen', 'in', 'other', 'cc', 'as', 'well', 'however', 'with', 'that', 'said', 'this', 'is', 'still', 'a', 'great', 'card', 'and', 'the', 'customer', 'support', 'is', 'great']","['great', 'online', 'spend', 'downsides', 'miles', 'expire', 'year', 'rounding', 'points', 'nearest', '5', '1x', 'base', 'points', 'widely', 'seen', 'cc', 'well', 'however', 'said', 'still', 'great', 'customer', 'support', 'great']","['great', 'online', 'spend', 'downside', 'mile', 'expire', 'year', 'rounding', 'point', 'nearest', '5', '1x', 'base', 'point', 'widely', 'seen', 'cc', 'well', 'however', 'said', 'still', 'great', 'customer', 'support', 'great']",great online spend downside mile expire year rounding point nearest 5 1x base point widely seen cc well however said still great customer support great
441,dbs-womans-world-card,Air Miles," '[Fee Waivers] - Never had any issues with Fee Waivers   [Miles Card] - One of my most favourite miles cards (4 miles per $1) capped at $2,000 per month for anything Online related ", Fee Waivers  Never had any issues with Fee Waivers   Miles Card  One of my most favourite miles cards 4 miles per 1 capped at 2000 per month for anything Online related ,"['', 'fee', 'waivers', 'never', 'had', 'any', 'issues', 'with', 'fee', 'waivers', 'miles', 'card', 'one', 'of', 'my', 'most', 'favourite', 'miles', 'cards', '4', 'miles', 'per', '1', 'capped', 'at', '2000', 'per', 'month', 'for', 'anything', 'online', 'related', '']","['fee', 'waivers', 'never', 'issues', 'fee', 'waivers', 'miles', 'favourite', 'miles', 'cards', '4', 'miles', 'capped', '2000', 'month', 'anything', 'online', 'related']","['fee', 'waiver', 'never', 'issue', 'fee', 'waiver', 'mile', 'favourite', 'mile', 'card', '4', 'mile', 'capped', '2000', 'month', 'anything', 'online', 'related']",fee waiver never issue fee waiver mile favourite mile card 4 mile capped 2000 month anything online related
442,dbs-womans-world-card,Air Miles," 'Application is fast, miles are not difficult to check. Too bad the point expire very quickly so please keep track of expiry of miles!!", Application is fast miles are not difficult to check Too bad the point expire very quickly so please keep track of expiry of miles,"['', 'application', 'is', 'fast', 'miles', 'are', 'not', 'difficult', 'to', 'check', 'too', 'bad', 'the', 'point', 'expire', 'very', 'quickly', 'so', 'please', 'keep', 'track', 'of', 'expiry', 'of', 'miles']","['application', 'fast', 'miles', 'difficult', 'check', 'bad', 'point', 'expire', 'quickly', 'please', 'keep', 'track', 'expiry', 'miles']","['application', 'fast', 'mile', 'difficult', 'check', 'bad', 'point', 'expire', 'quickly', 'please', 'keep', 'track', 'expiry', 'mile']",application fast mile difficult check bad point expire quickly please keep track expiry mile
443,dbs-womans-world-card,Air Miles," ""I really like the DBS world women's card as it gives me 4x the number of points for online purchases, with majority of my big purchases being online, this works wonders for me. Plus, DBS has excellent customer service out of all the banks I've been with in Singapore. Kudos DBS team! P.S. love your chatbot btw :)"", ""[Customer Service] As an existing DBS iBanking user, I applied for the DBS Woman's World Card (WWMC) through iBanking. Both males and females may apply for the card, and I was approved with over 50k income. Approval arrived within the day, and the card arrived within the week.  [Miles Card] Most people would use the WWMC as a miles card as it offers 10x points per $5 spent on onlin"", ""There are 2 types of DBS Woman's Card - Blue & Gold. Go for the Gold (World)! I have heard that the 80k per annum requirement is not strictly enforced, and guys can apply too! My review will be based on DBS Woman's World Card (Gold).  What I love is, the card is great for both Miles & Cashback. Spending is rewarded with DBS Points, which can be later redeemed for either Miles or Rewards on the DBS Lifestyle app.   "", 'Encountered many times where online transactions were not awarded bonus points.  Bonus points not awarded for well-known online merchants like Lazada, FoodPanda and iTunes.  E-receipts need to be provided to prove that transaction was online in order to get the points.  Painful process.", I really like the DBS world womens card as it gives me 4x the number of points for online purchases with majority of my big purchases being online this works wonders for me Plus DBS has excellent customer service out of all the banks Ive been with in Singapore Kudos DBS team PS love your chatbot btw  Customer Service As an existing DBS iBanking user I applied for the DBS Womans World Card WWMC through iBanking Both males and females may apply for the card and I was approved with over 50k income Approval arrived within the day and the card arrived within the week  Miles Card Most people would use the WWMC as a miles card as it offers 10x points per 5 spent on onlin There are 2 types of DBS Womans Card  Blue  Gold Go for the Gold World I have heard that the 80k per annum requirement is not strictly enforced and guys can apply too My review will be based on DBS Womans World Card Gold  What I love is the card is great for both Miles  Cashback Spending is rewarded with DBS Points which can be later redeemed for either Miles or Rewards on the DBS Lifestyle app    Encountered many times where online transactions were not awarded bonus points  Bonus points not awarded for wellknown online merchants like Lazada FoodPanda and iTunes  Ereceipts need to be provided to prove that transaction was online in order to get the points  Painful process,"['', 'i', 'really', 'like', 'the', 'dbs', 'world', 'womens', 'card', 'as', 'it', 'gives', 'me', '4x', 'the', 'number', 'of', 'points', 'for', 'online', 'purchases', 'with', 'majority', 'of', 'my', 'big', 'purchases', 'being', 'online', 'this', 'works', 'wonders', 'for', 'me', 'plus', 'dbs', 'has', 'excellent', 'customer', 'service', 'out', 'of', 'all', 'the', 'banks', 'ive', 'been', 'with', 'in', 'singapore', 'kudos', 'dbs', 'team', 'ps', 'love', 'your', 'chatbot', 'btw', 'customer', 'service', 'as', 'an', 'existing', 'dbs', 'ibanking', 'user', 'i', 'applied', 'for', 'the', 'dbs', 'womans', 'world', 'card', 'wwmc', 'through', 'ibanking', 'both', 'males', 'and', 'females', 'may', 'apply', 'for', 'the', 'card', 'and', 'i', 'was', 'approved', 'with', 'over', '50k', 'income', 'approval', 'arrived', 'within', 'the', 'day', 'and', 'the', 'card', 'arrived', 'within', 'the', 'week', 'miles', 'card', 'most', 'people', 'would', 'use', 'the', 'wwmc', 'as', 'a', 'miles', 'card', 'as', 'it', 'offers', '10x', 'points', 'per', '5', 'spent', 'on', 'onlin', 'there', 'are', '2', 'types', 'of', 'dbs', 'womans', 'card', 'blue', 'gold', 'go', 'for', 'the', 'gold', 'world', 'i', 'have', 'heard', 'that', 'the', '80k', 'per', 'annum', 'requirement', 'is', 'not', 'strictly', 'enforced', 'and', 'guys', 'can', 'apply', 'too', 'my', 'review', 'will', 'be', 'based', 'on', 'dbs', 'womans', 'world', 'card', 'gold', 'what', 'i', 'love', 'is', 'the', 'card', 'is', 'great', 'for', 'both', 'miles', 'cashback', 'spending', 'is', 'rewarded', 'with', 'dbs', 'points', 'which', 'can', 'be', 'later', 'redeemed', 'for', 'either', 'miles', 'or', 'rewards', 'on', 'the', 'dbs', 'lifestyle', 'app', 'encountered', 'many', 'times', 'where', 'online', 'transactions', 'were', 'not', 'awarded', 'bonus', 'points', 'bonus', 'points', 'not', 'awarded', 'for', 'wellknown', 'online', 'merchants', 'like', 'lazada', 'foodpanda', 'and', 'itunes', 'ereceipts', 'need', 'to', 'be', 'provided', 'to', 'prove', 'that', 'transaction', 'was', 'online', 'in', 'order', 'to', 'get', 'the', 'points', 'painful', 'process']","['really', 'like', 'dbs', 'world', 'womens', 'gives', '4x', 'number', 'points', 'online', 'purchases', 'majority', 'big', 'purchases', 'online', 'works', 'wonders', 'plus', 'dbs', 'excellent', 'customer', 'service', 'banks', 'ive', 'singapore', 'kudos', 'dbs', 'team', 'ps', 'love', 'chatbot', 'btw', 'customer', 'service', 'existing', 'dbs', 'ibanking', 'user', 'applied', 'dbs', 'womans', 'world', 'wwmc', 'ibanking', 'males', 'females', 'may', 'apply', 'approved', '50k', 'income', 'approval', 'arrived', 'within', 'day', 'arrived', 'within', 'week', 'miles', 'people', 'would', 'wwmc', 'miles', 'offers', '10x', 'points', '5', 'spent', 'onlin', 'types', 'dbs', 'womans', 'blue', 'gold', 'go', 'gold', 'world', 'heard', '80k', 'annum', 'requirement', 'strictly', 'enforced', 'guys', 'apply', 'review', 'based', 'dbs', 'womans', 'world', 'gold', 'love', 'great', 'miles', 'cashback', 'spending', 'rewarded', 'dbs', 'points', 'later', 'redeemed', 'either', 'miles', 'rewards', 'dbs', 'lifestyle', 'app', 'encountered', 'many', 'times', 'online', 'transactions', 'awarded', 'bonus', 'points', 'bonus', 'points', 'awarded', 'wellknown', 'online', 'merchants', 'like', 'lazada', 'foodpanda', 'itunes', 'ereceipts', 'need', 'provided', 'prove', 'transaction', 'online', 'order', 'points', 'painful', 'process']","['really', 'like', 'dbs', 'world', 'woman', 'give', '4x', 'number', 'point', 'online', 'purchase', 'majority', 'big', 'purchase', 'online', 'work', 'wonder', 'plus', 'dbs', 'excellent', 'customer', 'service', 'bank', 'ive', 'singapore', 'kudos', 'dbs', 'team', 'p', 'love', 'chatbot', 'btw', 'customer', 'service', 'existing', 'dbs', 'ibanking', 'user', 'applied', 'dbs', 'woman', 'world', 'wwmc', 'ibanking', 'male', 'female', 'may', 'apply', 'approved', '50k', 'income', 'approval', 'arrived', 'within', 'day', 'arrived', 'within', 'week', 'mile', 'people', 'would', 'wwmc', 'mile', 'offer', '10x', 'point', '5', 'spent', 'onlin', 'type', 'dbs', 'woman', 'blue', 'gold', 'go', 'gold', 'world', 'heard', '80k', 'annum', 'requirement', 'strictly', 'enforced', 'guy', 'apply', 'review', 'based', 'dbs', 'woman', 'world', 'gold', 'love', 'great', 'mile', 'cashback', 'spend', 'rewarded', 'dbs', 'point', 'later', 'redeemed', 'either', 'mile', 'reward', 'dbs', 'lifestyle', 'app', 'encountered', 'many', 'time', 'online', 'transaction', 'awarded', 'bonus', 'point', 'bonus', 'point', 'awarded', 'wellknown', 'online', 'merchant', 'like', 'lazada', 'foodpanda', 'itunes', 'ereceipts', 'need', 'provided', 'prove', 'transaction', 'online', 'order', 'point', 'painful', 'process']",really like dbs world woman give 4x number point online purchase majority big purchase online work wonder plus dbs excellent customer service bank ive singapore kudos dbs team p love chatbot btw customer service existing dbs ibanking user applied dbs woman world wwmc ibanking male female may apply approved 50k income approval arrived within day arrived within week mile people would wwmc mile offer 10x point 5 spent onlin type dbs woman blue gold go gold world heard 80k annum requirement strictly enforced guy apply review based dbs woman world gold love great mile cashback spend rewarded dbs point later redeemed either mile reward dbs lifestyle app encountered many time online transaction awarded bonus point bonus point awarded wellknown online merchant like lazada foodpanda itunes ereceipts need provided prove transaction online order point painful process
444,dbs-womans-world-card,Air Miles, 'This is my primary card for online spending. 4MPD. Btw. Guy can apply for this card too. Just login to DBS Online banking portal and apply. Instant approval. Fees waiver is easy. Just DIY thru DBS online banking. No need to call., This is my primary card for online spending 4MPD Btw Guy can apply for this card too Just login to DBS Online banking portal and apply Instant approval Fees waiver is easy Just DIY thru DBS online banking No need to call,"['', 'this', 'is', 'my', 'primary', 'card', 'for', 'online', 'spending', '4mpd', 'btw', 'guy', 'can', 'apply', 'for', 'this', 'card', 'too', 'just', 'login', 'to', 'dbs', 'online', 'banking', 'portal', 'and', 'apply', 'instant', 'approval', 'fees', 'waiver', 'is', 'easy', 'just', 'diy', 'thru', 'dbs', 'online', 'banking', 'no', 'need', 'to', 'call']","['primary', 'online', 'spending', '4mpd', 'btw', 'guy', 'apply', 'login', 'dbs', 'online', 'banking', 'portal', 'apply', 'instant', 'approval', 'fees', 'waiver', 'easy', 'diy', 'thru', 'dbs', 'online', 'banking', 'need', 'call']","['primary', 'online', 'spend', '4mpd', 'btw', 'guy', 'apply', 'login', 'dbs', 'online', 'banking', 'portal', 'apply', 'instant', 'approval', 'fee', 'waiver', 'easy', 'diy', 'thru', 'dbs', 'online', 'banking', 'need', 'call']",primary online spend 4mpd btw guy apply login dbs online banking portal apply instant approval fee waiver easy diy thru dbs online banking need call
445,dbs-womans-world-card,Air Miles," '[Miles Card]  [Customer Service] Very powerfull card for miles collector, 4mpd for almost all online transaction up to 2000$/month. This card also get easy annual fee waived. Must have card", Miles Card  Customer Service Very powerfull card for miles collector 4mpd for almost all online transaction up to 2000month This card also get easy annual fee waived Must have card,"['', 'miles', 'card', 'customer', 'service', 'very', 'powerfull', 'card', 'for', 'miles', 'collector', '4mpd', 'for', 'almost', 'all', 'online', 'transaction', 'up', 'to', '2000month', 'this', 'card', 'also', 'get', 'easy', 'annual', 'fee', 'waived', 'must', 'have', 'card']","['miles', 'customer', 'service', 'powerfull', 'miles', 'collector', '4mpd', 'almost', 'online', 'transaction', '2000month', 'also', 'easy', 'annual', 'fee', 'waived', 'must']","['mile', 'customer', 'service', 'powerfull', 'mile', 'collector', '4mpd', 'almost', 'online', 'transaction', '2000month', 'also', 'easy', 'annual', 'fee', 'waived', 'must']",mile customer service powerfull mile collector 4mpd almost online transaction 2000month also easy annual fee waived must
